LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,15.2,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,16,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,14.2,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,15,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,17.9,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,14.8,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,18.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,17.7,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,55.5,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,55.5,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,57.7,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,56.1,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,57.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,55.2,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,49.7,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,51,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,53.9,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,55.7,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,53.2,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,51,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,48.9,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,50,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,46.4,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,45.6,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,50.6,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,46.3,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.8,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47.7,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,45,,
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,46.4,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITH4,Friuli-Venezia Giulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,50.2,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,10.6,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,13.2,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,12,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,12.6,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,15.2,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,15.1,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,17,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,17,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,19.1,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,19.9,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,19.6,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,19.3,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,17.8,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,19.7,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,20.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,19.2,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,19.5,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,19.7,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,21.5,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,22.5,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,21.7,,
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,24,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITC3,Liguria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,24.9,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,10,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,10.4,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,9,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,9.2,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,10.9,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,11.6,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,12.8,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,13.6,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,13.9,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,15.4,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,15.7,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,16.2,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,16.4,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,17.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,19.5,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,18.6,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,15.8,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,16.3,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,16.3,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,17.1,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,20.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),M,Men,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,21.9,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.79,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,1.24,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,1.34,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),M,Men,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.79,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),M,Men,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,1.02,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),M,Men,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),M,Men,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),M,Men,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,9.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,11.2,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,11.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,11.6,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,13.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,14.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,17.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,18.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,18.7,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,19.2,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,21.7,,
