ITTER107,Territory,TIPO_DATO_CN1,Aggregate,BRANCA_ATTIVITAREV2,Breakdown by industry (NACE Rev2),PRODOTTI1,Non financial assets,VAL,Valuation,CORREZ,Adjustment,T_BIS,Edition,TIME,Select time,Value,Flag Codes,Flags
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,473.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,511.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,493.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,79174.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,83264.9,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,90523.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,88242.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,90076.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,91177.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,93494.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,92083.7,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,92283,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,81457.3,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,81049.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,78464.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,70888.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,68121.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,66174.4,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,67324.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,71453.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,75582,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,79760.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,79590.3,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,72954,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,17472.7,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,16998.4,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,15003.7,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,14401.7,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,13225.5,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,13199.3,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,13013.2,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,13864.2,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,14334.2,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,14700.7,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,13382.4,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,30872.9,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,32822.9,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,35572.5,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,34200.2,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,35364.9,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,35887.6,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,36234.5,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,36119.2,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,35110.3,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,32019.6,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,32772.9,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,32232.3,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,27634.8,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,26487,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,25632.7,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,26270.5,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,27908.9,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,29389.3,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,31495.1,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,31893.5,,
ITD3,Veneto,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,28468.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,41906.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,40896,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,36496.9,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,34741.7,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,32191.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,31736.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,31253.4,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,32733.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,34134.3,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,34771.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,32334.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,14379.6,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,13913.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,12377,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,11914.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,11093.3,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,10696.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,10786.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,11106.7,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,11600.3,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,11635.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,10836.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,4214.5,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,4103.3,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,3641,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,3240.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,2964,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,2821.5,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,2756.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,2790.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,2998.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,3146.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,2958.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,3006,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,3050.8,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,2876.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,2849.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,2780.5,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,2931.3,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,2757.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,3044.9,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,3218.8,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,3242.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,3173.1,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,3949.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,4048.1,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,4488.9,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,4240.8,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,4491.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,4732.9,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,4824.9,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,4549.7,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,4619.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,3931.8,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,3949.8,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,4123.2,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,3918.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,3717.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,3534.7,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,3618.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,3736.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,3776.7,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,4246.3,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,4242,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,4110.3,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,4256.8,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,4654.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,4671,,
