ITTER107,Territory,TIPO_DATO35,Data type,GIUST_REATO,Type of crime,SEXISTAT1,Gender,TIME,Select time,Value,Flag Codes,Flags
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,208,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,183,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,267,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,186,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2016,2016,178,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2017,2017,239,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2000,2000,41,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2001,2001,38,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2002,2002,39,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2003,2003,47,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2004,2004,76,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2005,2005,68,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2006,2006,68,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2007,2007,57,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2008,2008,63,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2009,2009,94,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2010,2010,73,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2011,2011,93,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,78,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,67,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,52,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,45,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2016,2016,61,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2017,2017,40,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2000,2000,3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2001,2001,4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2002,2002,2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2003,2003,2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2004,2004,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2005,2005,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2006,2006,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2007,2007,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2008,2008,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2009,2009,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2010,2010,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2011,2011,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2016,2016,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2017,2017,1,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2000,2000,62,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2001,2001,77,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2002,2002,62,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2003,2003,57,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2004,2004,55,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2005,2005,40,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2006,2006,54,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2007,2007,48,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2008,2008,62,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2009,2009,51,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2010,2010,59,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2011,2011,92,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2012,2012,73,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2013,2013,65,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2014,2014,65,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2015,2015,61,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2016,2016,69,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,79,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2000,2000,173,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2001,2001,133,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2002,2002,87,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2003,2003,76,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2004,2004,116,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2005,2005,82,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2006,2006,118,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2007,2007,137,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2008,2008,98,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2009,2009,152,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2010,2010,185,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2011,2011,148,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2012,2012,113,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2013,2013,146,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2014,2014,88,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2015,2015,112,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2016,2016,124,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,107,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2000,2000,0,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2001,2001,0,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2002,2002,0,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2003,2003,0,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2004,2004,1,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2005,2005,2,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2006,2006,2,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2007,2007,5,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2008,2008,1,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2009,2009,4,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2010,2010,3,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2011,2011,9,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2012,2012,6,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2013,2013,3,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2014,2014,3,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2015,2015,4,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2016,2016,8,,
ITC1,Piemonte,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2017,2017,17,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2000,2000,27,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2001,2001,33,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2002,2002,25,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2003,2003,28,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2004,2004,25,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2005,2005,11,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2006,2006,22,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2007,2007,23,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2008,2008,14,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2009,2009,22,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2010,2010,22,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2011,2011,15,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2012,2012,13,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2013,2013,14,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2014,2014,14,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2015,2015,5,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2016,2016,6,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2017,2017,6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2000,2000,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2001,2001,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2002,2002,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2003,2003,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2004,2004,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2005,2005,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2006,2006,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2007,2007,4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2008,2008,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2009,2009,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2010,2010,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2011,2011,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2012,2012,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2013,2013,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2014,2014,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2015,2015,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2016,2016,1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,FELONYN,number of persons convicted of felony by final judgement,CO,corruption,9,total,2017,2017,0,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2000,2000,16,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2001,2001,9,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2002,2002,14,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2003,2003,16,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2004,2004,16,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2005,2005,23,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2006,2006,26,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2007,2007,32,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2008,2008,30,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2009,2009,35,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2010,2010,21,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2011,2011,36,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,23,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,29,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,22,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,18,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2016,2016,32,,
ITC3,Liguria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2017,2017,24,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2000,2000,148,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2001,2001,182,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2002,2002,183,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2003,2003,235,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2004,2004,238,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2005,2005,244,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2006,2006,225,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2007,2007,417,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2008,2008,315,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2009,2009,483,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2010,2010,316,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2011,2011,343,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2012,2012,411,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2013,2013,363,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2014,2014,357,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2015,2015,352,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2016,2016,437,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2017,2017,448,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2000,2000,42,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2001,2001,52,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2002,2002,51,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2003,2003,38,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2004,2004,50,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2005,2005,56,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2006,2006,60,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2007,2007,84,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2008,2008,129,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2009,2009,169,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2010,2010,138,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2011,2011,209,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2012,2012,244,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2013,2013,253,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2014,2014,149,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2015,2015,176,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2016,2016,177,,
ITC4,Lombardia,FELONYN,number of persons convicted of felony by final judgement,VI,violation of the official duties and abuse of office,9,total,2017,2017,149,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2000,2000,2231,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2001,2001,2871,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2002,2002,2164,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2003,2003,2801,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2004,2004,2259,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2005,2005,2207,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2006,2006,2373,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2007,2007,2334,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2008,2008,3102,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2009,2009,3073,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2010,2010,2893,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2011,2011,2456,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2012,2012,2543,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2013,2013,2633,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2014,2014,2613,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2015,2015,2652,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2016,2016,2616,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,1,males,2017,2017,2300,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2000,2000,232,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2001,2001,292,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2002,2002,204,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2003,2003,209,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2004,2004,159,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2005,2005,179,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2006,2006,186,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2007,2007,242,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2008,2008,304,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2009,2009,316,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2010,2010,315,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2011,2011,345,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2012,2012,360,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2013,2013,306,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2014,2014,359,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2015,2015,386,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2016,2016,341,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,265,,
